epoch,learning_rate,train_loss,test_loss
88,0.0036665487777773555,0.000611265643965453,4.424920923854179e-05
89,0.003662882228999578,0.0006111570378585208,4.990196223675897e-05
90,0.003659219346770579,0.0006097363807531374,4.278263621070667e-05
91,0.003655560127423808,0.0006089442905278937,4.114581573499113e-05
92,0.003651904567296384,0.0006073746019073071,4.0919006264144645e-05
93,0.003648252662729088,0.0006091845702500113,4.4695427118533844e-05
94,0.003644604410066359,0.0006066328643130199,3.764435501421069e-05
95,0.0036409598056562926,0.0006064408556407979,3.807851493706728e-05
96,0.003637318845850636,0.0006057295647840346,3.9148313395715166e-05
97,0.0036336815270047854,0.0006048283584776425,3.6972138614764494e-05
98,0.0036300478454777806,0.0006055547089706505,3.848136203460739e-05
99,0.003626417797632303,0.0006058661105682052,3.704921580066688e-05
100,0.003622791379834671,0.000603944190492433,3.5270747759162437e-05
101,0.003619168588454836,0.0006036558575297315,3.45056117297539e-05
102,0.003615549419866381,0.0006040843252483154,3.870716572793436e-05
103,0.0036119338704465147,0.0006075110628209528,3.627347968997958e-05
104,0.003608321936576068,0.0006014078761631202,3.2665971745691685e-05
105,0.003604713614639492,0.000601592370414085,3.544280632004567e-05
106,0.0036011089010248524,0.0006043332722789097,3.1576899487244925e-05
107,0.0035975077921238277,0.0006015550048511115,3.213327529487535e-05
108,0.0035939102843317037,0.0006003631184989165,3.284261857489468e-05
109,0.003590316374047372,0.0006003862671223619,3.271172445061734e-05
110,0.003586726057673325,0.0005994405188117056,3.428936278158166e-05
111,0.0035831393316156515,0.0006008012314146805,3.422640105941134e-05
112,0.003579556192284036,0.0006044226638492077,3.3569797346237325e-05
113,0.0035759766360917516,0.00059897638669598,3.238695996329731e-05
114,0.00357240065945566,0.0005999450098663088,2.9651214240358474e-05
115,0.0035688282587962045,0.0005979562794128733,3.1605786875622725e-05
116,0.003565259430537408,0.0005983220747551851,3.029116607684805e-05
117,0.0035616941711068707,0.0005982601117613095,3.1554517370097125e-05
118,0.0035581324769357638,0.0006005433177755725,3.4908830890097446e-05
119,0.0035545743444588282,0.0006011853512797144,3.335442765869056e-05
120,0.0035510197701143693,0.00060075489886766,3.132097982830883e-05
121,0.0035474687503442553,0.0005988087707890137,2.823916999385828e-05
122,0.0035439212815939107,0.0005986620529344485,2.8289535267389318e-05
123,0.003540377360312317,0.000597415174988489,2.9965372818569624e-05
124,0.0035368369829520043,0.0005969598671541579,2.8294841453740464e-05
125,0.0035333001459690525,0.0005955712197558774,2.920045693985919e-05
126,0.0035297668458230836,0.0005957768877006827,2.878295987826383e-05
127,0.0035262370789772603,0.0005950292546091781,2.8676438693226163e-05
128,0.0035227108418982834,0.0005950326708355738,2.7966133609314638e-05
129,0.003519188131056385,0.0005956022940095394,3.2067736223661025e-05
130,0.0035156689429253285,0.000598632582959028,2.682748965119934e-05
131,0.0035121532739824032,0.0005968201146911709,3.036240335312012e-05
132,0.0035086411207084205,0.0005980525297232934,3.220732246827361e-05
133,0.003505132479587712,0.0005978436520954054,2.8969869869523817e-05
134,0.0035016273471081246,0.0005957712013755114,2.9870587205700802e-05
135,0.0034981257197610168,0.0005948110036702166,2.8384870268038285e-05
136,0.003494627594041255,0.0005943266092799604,2.990418480532877e-05
137,0.0034911329664472144,0.0005937267042275879,2.7391953886604134e-05
138,0.0034876418334807667,0.0005936044504896047,2.711206241974209e-05
139,0.0034841541916472863,0.0005921225641824065,2.86415306971639e-05
140,0.003480670037455639,0.0005934325974404571,2.7280944601284537e-05
141,0.003477189367418183,0.0005945692665033763,2.6719555093735022e-05
142,0.003473712178050765,0.000591428835515774,2.611742283723959e-05
143,0.0034702384658727146,0.0005917740632749854,2.667601837706526e-05
144,0.0034667682274068415,0.0005916516555683507,2.6061733858546837e-05
145,0.0034633014591794347,0.0005910587110256236,2.59290983786273e-05
146,0.003459838157720255,0.000590457865262344,2.682061775647402e-05
147,0.0034563783195625353,0.0005909546973153708,2.5813078360283945e-05
148,0.0034529219412429723,0.0005906552504447679,2.6400536846921065e-05
149,0.003449469019301729,0.0005925152683630586,2.6042554222354756e-05
150,0.003446019550282428,0.0005901975369441413,2.7882238003443385e-05
151,0.0034425735307321453,0.0005922036031411299,2.6432242291387244e-05
152,0.0034391309572014135,0.0005916625362700753,2.7764143030333234e-05
153,0.0034356918262442118,0.0005907562632684506,3.084991773188078e-05
154,0.0034322561344179675,0.0005912023754189572,2.6743861807632322e-05
155,0.0034288238782835493,0.0005882766642307321,2.558644245281472e-05
156,0.0034253950544052662,0.000588956719354516,2.691024664034434e-05
157,0.0034219696593508608,0.0005894082943878827,2.8211624807739196e-05
158,0.00341854768969151,0.0005878524306500631,2.6014914907949062e-05
159,0.003415129142001818,0.0005873115808372536,2.87731939184172e-05
160,0.0034117140128598162,0.0005880638465075003,2.599658168461264e-05
161,0.0034083022988469565,0.0005869807960886148,3.0658818113541874e-05
162,0.0034048939965481096,0.0005877441354847002,2.4510471721618318e-05
163,0.0034014891025515616,0.0005877156358873171,2.873023518121539e-05
164,0.00339808761344901,0.0005880622302121934,2.5503940086866032e-05
165,0.003394689525835561,0.0005873026930907321,3.037229639498372e-05
166,0.0033912948363097255,0.0005878833017402118,2.940399016313553e-05
167,0.0033879035414734154,0.0005875824049355522,2.5698056914142866e-05
168,0.0033845156379319423,0.0005853014885477962,2.5755240996164786e-05
169,0.0033811311222940103,0.0005853514930593872,2.5250625644598012e-05
170,0.0033777499911717165,0.0005855140433977208,2.505733862969102e-05
171,0.0033743722411805448,0.0005850472243412608,2.621239117907306e-05
172,0.003370997868939364,0.000585904763635969,3.359385512348771e-05
173,0.003367626871070425,0.0005889323720287892,2.7531037065856052e-05
174,0.0033642592441993544,0.0005856589309030003,2.4972641185034538e-05
175,0.003360894984955155,0.0005836726707075873,2.4571649103484215e-05
176,0.0033575340899701994,0.0005835378208317824,2.4198835675527785e-05
177,0.00335417655588023,0.0005830954948079682,2.485688684510465e-05
178,0.003350822379324349,0.0005828306946392742,2.6609043257867068e-05
179,0.003347471556945025,0.0005865518469363451,2.6801822297908005e-05
180,0.0033441240853880803,0.0005862604807912101,3.0480420798429477e-05
181,0.003340779961302692,0.0005822836688058751,2.806576774726866e-05
182,0.003337439181341389,0.0005841091894845088,2.6600372788803742e-05
183,0.0033341017421600477,0.0005815705059156302,2.6040964037094048e-05
184,0.003330767640417888,0.0005809993622073483,2.5021640839025793e-05
185,0.00332743687277747,0.0005812532722859853,2.397248706242377e-05
186,0.0033241094359046926,0.0005814977042797592,2.870909555745085e-05
187,0.0033207853264687875,0.000581835645566424,2.9860667867961258e-05
188,0.003317464541142319,0.0005820240637648009,2.6899745314296118e-05
189,0.0033141470766011767,0.000579216034572211,2.3716239031750114e-05
190,0.0033108329295245755,0.0005798508980191283,3.362418908526379e-05
191,0.0033075220965950508,0.0005815647583785316,2.4324425732664928e-05
192,0.003304214574498456,0.0005791880986503055,2.3636305396720874e-05
193,0.003300910359923957,0.0005809912033709547,2.6683471518375423e-05
194,0.003297609449564033,0.0005795842641213488,2.4094646222984365e-05
195,0.003294311840114469,0.0005783858123205362,2.474114705708999e-05
196,0.0032910175282743546,0.0005780536602551658,2.437888207230536e-05
197,0.0032877265107460803,0.0005777064290258192,2.3166178154885695e-05
198,0.0032844387842353344,0.0005777515839004228,2.4875534771267977e-05
199,0.0032811543454510993,0.0005775014182642824,2.467536964528353e-05
200,0.003277873191105648,0.0005785199085010155,2.3626675384257042e-05
201,0.0032745953179145423,0.0005777255984984579,2.7338228568782833e-05
202,0.003271320722596628,0.0005774540394814985,2.7419732927652166e-05
203,0.003268049401874031,0.0005785823574349765,2.5227120875446487e-05
204,0.003264781352472157,0.0005769098793426829,2.475427048285356e-05
205,0.003261516571119685,0.0005760958752474717,2.36704095407475e-05
206,0.0032582550545485656,0.0005758515773190846,2.377928463935409e-05
207,0.0032549967994940166,0.0005759264233582203,2.781379752050977e-05
208,0.0032517418026945227,0.000576591948347707,2.4790830968978626e-05
209,0.003248490060891828,0.0005750702528823768,2.2855260945151297e-05
210,0.0032452415708309366,0.0005746625562859398,2.436602549052128e-05
211,0.0032419963292601053,0.0005740817583676788,2.5035598774743492e-05
212,0.003238754332930845,0.000575523195232475,2.611475736434002e-05
213,0.0032355155785979144,0.0005752092888278346,2.4296656228066196e-05
214,0.0032322800630193165,0.0005769224871220367,2.5989111289393284e-05
215,0.003229047782956297,0.000576729117141616,3.159187962436705e-05
216,0.0032258187351733407,0.000578174601879812,2.3599785952647984e-05
217,0.0032225929164381674,0.0005738840840246168,2.4424498158764746e-05
218,0.0032193703235217294,0.0005724978659512295,2.354637441932884e-05
219,0.003216150953198208,0.0005734396437483449,2.4326595486801803e-05
220,0.0032129348022450093,0.0005728903748545676,2.456815996392657e-05
221,0.0032097218674427643,0.0005733031505388358,2.359412645851036e-05
222,0.0032065121455753217,0.0005716628087083659,2.3123007920430522e-05
223,0.003203305633429746,0.0005711370966427269,2.3479801950212207e-05
224,0.003200102327796317,0.0005708711616124116,2.2705354355106093e-05
225,0.00319690222546852,0.0005700790143061069,2.57959940939242e-05
226,0.0031937053232430515,0.0005712720659381199,2.426302021773966e-05
227,0.0031905116179198087,0.0005700348339404069,2.4879300467855325e-05
228,0.003187321106301889,0.0005711193031240855,2.652493445937368e-05
229,0.003184133785195587,0.0005724267204171948,2.3877956408292995e-05
230,0.0031809496514103915,0.0005709540977653476,2.9198352068897735e-05
231,0.0031777687017589813,0.0005743406472667571,2.6684026875266424e-05
232,0.003174590933057222,0.0005698726384810382,2.494607539225858e-05
233,0.0031714163421241648,0.0005689093144610524,3.0145690394879107e-05
234,0.0031682449257820406,0.0005710220644100298,2.6561022502736377e-05
235,0.0031650766808562587,0.0005720626176034491,2.3642095257652452e-05
236,0.0031619116041754023,0.0005732439672424187,2.4547475758596385e-05
237,0.003158749692571227,0.0005733737128696615,4.977655997703268e-05
238,0.0031555909428786556,0.0005764843310199437,2.9242534791707123e-05
239,0.0031524353519357773,0.0005737053654757478,2.2017685728977225e-05
240,0.003149282916583841,0.0005712852820814136,2.400656771852897e-05
241,0.0031461336336672573,0.000566973376478399,2.447060611408692e-05
242,0.00314298750003359,0.0005660909783816145,2.4518846066270783e-05
243,0.0031398445125335565,0.0005702663438334581,2.8716146684442737e-05
244,0.0031367046680210228,0.0005713518382230353,2.5492523508926275e-05
245,0.0031335679633530023,0.0005687731937805731,2.2781977146859416e-05
246,0.0031304343953896486,0.0005684391400145908,3.848227929974933e-05
247,0.003127303960994259,0.0005687902493762874,2.8145749311785673e-05
248,0.0031241766570332652,0.000568364154277069,2.582844814966044e-05
249,0.003121052480376232,0.0005661638739008096,2.789590521873816e-05
250,0.003117931427895856,0.0005649144828860317,2.169387093072676e-05
251,0.0031148134964679593,0.000563578808965582,2.211975692420999e-05
252,0.0031116986829714914,0.0005635310831900326,2.218145164079033e-05
253,0.0031085869842885205,0.0005639836729143656,2.29214864994345e-05
254,0.0031054783973042317,0.0005636249796577519,2.2858782437996196e-05
255,0.0031023729189069275,0.0005637918610215908,2.4902788601200847e-05
256,0.0030992705459880203,0.000563616395717667,2.6357067203278046e-05
257,0.0030961712754420325,0.0005651773516869833,2.2775246886066297e-05
258,0.0030930751041665905,0.0005612894351924619,2.4135000202680478e-05
259,0.0030899820290624237,0.0005629564365071635,2.20846316737046e-05
260,0.0030868920470333615,0.0005617380983406497,2.2373742520587646e-05
261,0.0030838051549863283,0.0005629388131051054,2.487569244056307e-05
262,0.0030807213498313417,0.0005607307978695438,2.25446545883439e-05
263,0.0030776406284815107,0.0005619267332217386,2.216640937546702e-05
264,0.003074562987853029,0.0005619932987516927,2.24530097697319e-05
265,0.003071488424865176,0.0005597019230105704,2.660583463119958e-05
266,0.0030684169364403107,0.0005603603519228917,2.4626123597698504e-05
267,0.0030653485195038703,0.0005605156169152789,2.8667579402466694e-05
268,0.0030622831709843667,0.000562952051780397,2.603461562279494e-05
269,0.0030592208878133824,0.0005604536028488749,2.8176548722927975e-05
270,0.0030561616669255685,0.0005602882735641493,2.6336521912226002e-05
271,0.003053105505258643,0.0005590811510750603,2.3671281066252985e-05
272,0.0030500523997533846,0.0005588098755857396,2.2166509013702116e-05
273,0.003047002347353631,0.0005595651913374182,2.2268794673083584e-05
274,0.0030439553450062776,0.0005611118357328157,2.3640080629757524e-05
275,0.0030409113896612714,0.0005617183231328044,3.437884434497038e-05
276,0.0030378704782716096,0.0005601286843058564,2.9052301701067865e-05
277,0.003034832607793338,0.0005574113805778324,3.6547897305583705e-05
278,0.003031797775185545,0.0005623048002411041,2.6337367477397282e-05
279,0.0030287659774103593,0.0005595308458132129,2.7896264301374493e-05
280,0.003025737211432949,0.0005621962166661698,2.1502551426591118e-05
281,0.003022711474221516,0.0005599375363559492,2.7182462183844515e-05
282,0.0030196887627472946,0.0005566920540595968,2.5522903846102106e-05
283,0.0030166690739845473,0.0005569001539580283,2.4591992716293655e-05
284,0.003013652404910563,0.0005566912522960094,2.1764723464249842e-05
285,0.0030106387525056524,0.0005544932731877892,2.5760814874179805e-05
286,0.0030076281137531467,0.0005544454749343135,2.4433340036674194e-05
287,0.0030046204856393932,0.0005543850786653497,2.2167039275603386e-05
288,0.003001615865153754,0.0005554395258396623,2.519100736623214e-05
289,0.0029986142492886003,0.0005536477393170278,2.1821843086938526e-05
290,0.0029956156350393116,0.0005551087249430918,2.3888181636473886e-05
291,0.0029926200194042725,0.0005537789634188577,2.216878901978896e-05
292,0.002989627399384868,0.0005553055614713699,2.8886928385405042e-05
293,0.0029866377719854832,0.0005590950307856885,2.2753672612134765e-05
294,0.002983651134213498,0.0005513999611139297,2.018781827431561e-05
295,0.0029806674830792843,0.0005516191272275342,2.682308321117957e-05
296,0.0029776868155962045,0.0005542243181187058,2.6167770344718786e-05
297,0.002974709128780609,0.0005523501260716829,2.447893805686018e-05
298,0.0029717344196518282,0.0005547662348216099,2.1481690620347964e-05
299,0.0029687626852321763,0.0005547108297656861,2.604030453864467e-05
300,0.0029657939225469438,0.0005512892873206686,2.2060984422936494e-05
301,0.002962828128624397,0.0005500530437265914,2.6008261362592538e-05
302,0.0029598653004957727,0.0005493599726187606,2.177307675807348e-05
303,0.002956905435195277,0.000549150432550138,2.0505343113169164e-05
304,0.002953948529760082,0.0005476888723581308,2.282998829490044e-05
305,0.0029509945812303214,0.0005501395512011744,2.2173037772853543e-05
306,0.0029480435866490913,0.0005491773965918729,2.1012629588864727e-05
307,0.002945095543062442,0.0005496857481287613,2.2147385359999445e-05
308,0.0029421504475193798,0.0005517292080537206,2.2585918345303246e-05
309,0.00293920829707186,0.0005485159397545841,2.3006769058235822e-05
310,0.0029362690887747883,0.0005517088962087948,2.6340300747921276e-05
311,0.002933332819686014,0.0005479942173546841,2.139848517084458e-05
312,0.002930399486866328,0.0005468429329114094,2.1276255581839896e-05
313,0.0029274690873794616,0.000547196286084551,2.2549659846739355e-05
314,0.002924541618292082,0.0005458034139366881,2.3673751218542818e-05
315,0.0029216170766737898,0.0005463243860210623,2.456581646981152e-05
316,0.0029186954595971162,0.0005448112763734835,2.181979744792328e-05
317,0.0029157767641375186,0.0005454098910934502,2.3358417467216428e-05
318,0.0029128609873733816,0.000547778673635255,2.4984801464738976e-05
319,0.002909948126386008,0.0005453974917350757,2.3604848676980518e-05
320,0.0029070381782596217,0.0005439654462069514,2.1235967438964136e-05
321,0.002904131140081362,0.0005449413505923603,2.5293784488294302e-05
322,0.002901227008941281,0.000547860193652131,2.7240436660912503e-05
323,0.00289832578193234,0.000547117528490602,2.4888407423735136e-05
324,0.0028954274561504073,0.0005470718903046462,2.5223767683271643e-05
325,0.0028925320286942568,0.000545170778153284,2.1979607358005222e-05
326,0.0028896394966655627,0.0005443807413441039,2.0917857768527204e-05
327,0.002886749857168897,0.0005456085786253454,2.510315081380416e-05
328,0.0028838631073117285,0.0005452381413159591,2.2727071781737676e-05
329,0.0028809792442044168,0.0005434910094575776,2.25281247782105e-05
330,0.002878098264960212,0.0005422553997637043,2.0170234721854727e-05
331,0.002875220166695252,0.00054034439381212,2.4120665824456702e-05
332,0.0028723449465285567,0.0005450526522772927,2.2677113573311024e-05
333,0.0028694726015820278,0.0005421420747053719,2.474693610565737e-05
334,0.002866603128980446,0.0005414875611031969,2.224954870558859e-05
335,0.002863736525851465,0.0005397514072096637,2.416765056799157e-05
336,0.002860872789325614,0.0005411548532485482,2.1657596008277958e-05
337,0.0028580119165362884,0.0005387766819988047,2.2983833756388247e-05
338,0.002855153904619752,0.0005407381175656713,2.7240488228379088e-05
339,0.0028522987507151325,0.0005424825162927229,2.1521002831258495e-05
340,0.0028494464519644176,0.0005395448886819425,2.498842121833185e-05
341,0.0028465970055124527,0.0005409075600665904,2.2992886954950152e-05
342,0.0028437504085069404,0.0005370496779740337,2.268151860052349e-05
343,0.0028409066580984336,0.0005379481023297675,1.99864084297764e-05
344,0.002838065751440335,0.0005383754535878618,2.1150951724142308e-05
345,0.0028352276856888946,0.0005376207736140537,2.352339892311347e-05
346,0.0028323924580032057,0.0005377980373469332,2.3320336129349086e-05
347,0.0028295600655452026,0.0005371461115447024,2.0925918929120616e-05
348,0.0028267305054796572,0.0005393858983992569,2.651532938295876e-05
349,0.0028239037749741777,0.0005391428960607417,2.249636451682094e-05
350,0.0028210798711992037,0.0005405861444981589,2.1382049488997792e-05
351,0.002818258791328004,0.0005362050923248452,2.9005718053526524e-05
352,0.0028154405325366764,0.0005413449872585554,2.072540907815406e-05
353,0.0028126250920041396,0.0005354298263668053,2.10308164100443e-05
354,0.0028098124669121358,0.0005342836784679563,2.0857896283947075e-05
355,0.002807002654445223,0.0005342991684653586,2.2042990273352967e-05
356,0.0028041956517907782,0.0005334868764264449,2.1138651258633156e-05
357,0.002801391456138987,0.0005356173793364677,2.057579017099608e-05
358,0.0027985900646828486,0.0005348876111149307,2.283756348510155e-05
359,0.0027957914746181657,0.0005370238086118573,2.646561421270853e-05
360,0.0027929956831435473,0.0005356512430514539,2.463706805075754e-05
361,0.0027902026874604036,0.000540917813252177,2.3358002702312236e-05
362,0.0027874124847729435,0.000539337734751884,2.7322655970917888e-05
363,0.0027846250722881704,0.0005413693353353489,2.886274562768855e-05
364,0.0027818404472158826,0.000534271650887545,1.9281756058527448e-05
365,0.0027790586067686666,0.0005312017131326419,2.3447614067371988e-05
366,0.002776279548161898,0.0005315953873157982,1.9720892912993044e-05
367,0.002773503268613736,0.0005299622771300135,2.3172455116455415e-05
368,0.0027707297653451223,0.0005323920958495188,1.9951023823170225e-05
369,0.002767959035579777,0.000529423413888341,2.2298419052391375e-05
370,0.002765191076544197,0.0005317540974506447,2.3010594905094125e-05
371,0.002762425885467653,0.0005328219598008981,2.1085811135228e-05
372,0.0027596634595821855,0.0005304469603053745,2.5597647922023118e-05
373,0.0027569037961226034,0.0005327009066428629,2.2573142046294204e-05
374,0.002754146892326481,0.0005295238585301464,2.303581056623037e-05
375,0.002751392745434154,0.0005290938901805109,2.086983937984875e-05
376,0.00274864135268872,0.0005292335067004446,2.0807124792996035e-05
377,0.002745892711336031,0.0005297313767275021,2.133958841316872e-05
378,0.002743146818624695,0.0005271840806780082,1.9199949252934565e-05
379,0.0027404036718060706,0.000526632669366776,2.481235734874256e-05
380,0.0027376632681342648,0.000530462448049577,2.609012174890241e-05
381,0.0027349256048661303,0.0005297716883491845,2.067110707005147e-05
382,0.0027321906792612638,0.0005295429562759256,2.7917897718951775e-05
383,0.0027294584885820027,0.0005271513916311726,1.8672362431653242e-05
384,0.002726729030093421,0.0005274880624886963,2.087046196870732e-05
385,0.002724002301063327,0.0005273992646365397,1.893264695875419e-05
386,0.0027212782987622638,0.000525602955941952,2.4985035761170208e-05
387,0.002718557020463502,0.0005266440626714499,2.1634437624157127e-05
388,0.002715838463443038,0.0005253039011281104,1.903992569106812e-05
389,0.002713122624979595,0.0005271466985915697,4.014846934614538e-05
390,0.002710409502354616,0.0005353257724744899,2.6336020083071717e-05
391,0.002707699092852261,0.0005268009912763391,1.9939499342072648e-05
392,0.0027049913937594087,0.0005252659636279267,2.4667702551967312e-05
393,0.0027022864023656494,0.0005259367149142969,2.3614837012696757e-05
394,0.0026995841159632838,0.0005231189500210026,2.3866812820044498e-05
395,0.00269688453184732,0.0005235448430833076,2.3684832254747942e-05
396,0.002694187647315473,0.0005242837795747384,2.052504379269486e-05
397,0.002691493459668158,0.0005243507931159149,2.0115166318770137e-05
398,0.0026888019662084893,0.0005224551584932112,1.907998245142771e-05
399,0.0026861131642422808,0.0005223819880836433,2.0660687739807136e-05
400,0.002683427051078039,0.000520824583157176,1.87449300072825e-05
